time,mean_price,sigma_simple_r,sigma_ln_r,sigma_daily_7
2024-02-01,2278.5550793628863,0.34540824247945173,0.3454318207124002,
2024-02-02,2303.797214763115,0.23884310004734827,0.238845059194271,
2024-02-03,2309.0529995810475,0.14341556105353456,0.1434174622334544,
2024-02-04,2296.9043211998196,0.22203064017271967,0.222034275317561,
2024-02-05,2300.4945683636192,0.2196662036127102,0.21966431469332476,
2024-02-06,2335.2186417846574,0.30136193643850306,0.3014520572977589,
2024-02-07,2384.0809278731576,0.312608305485723,0.31247724314728753,
2024-02-08,2427.6542680382627,0.28498549503059845,0.28491894121344136,0.18676721538374205
2024-02-09,2474.6180057447295,0.3778111660248701,0.3780343234987134,0.20099409188736195
2024-02-10,2496.855449501881,0.2052809999846963,0.20528936721129645,0.1902289570291429
2024-02-11,2515.48823282239,0.22691192473629299,0.22688447088711416,0.1379446076463112
2024-02-12,2538.406136052285,0.37982298364724915,0.3797389130675144,0.10682275332699089
2024-02-13,2647.1361370504414,0.5006851446888245,0.5011244827426423,0.23377168592285474
2024-02-14,2710.596498039828,0.42017380225576223,0.42006284425635426,0.23699991866460057
2024-02-15,2805.568058401596,0.5198315371425016,0.51995463673315,0.2649883982524927
2024-02-16,2814.8157000937595,0.4194331719674324,0.419599293417479,0.29463631694160963
2024-02-17,2778.1772467226588,0.26055748799960815,0.26055823371557285,0.37145720550057726
2024-02-18,2809.260385902369,0.3243364855997195,0.3242665647862499,0.3674888284871853
2024-02-19,2912.8308996501332,0.40845920530519597,0.40846825020524674,0.3895525505339548
2024-02-20,2938.6932995345683,0.661225014443903,0.6618999282894041,0.3429924226621048
2024-02-21,2939.8849798366855,0.5546313349633054,0.5545999480970091,0.34839312900112335
2024-02-22,2969.1904145505982,0.4889520190793155,0.4889295048421563,0.28861290965798675
2024-02-23,2944.9323834680085,0.37790475319899813,0.37793809077648305,0.31149839828414344
2024-02-24,2958.843636337427,0.2370616692133164,0.23703144252253275,0.26669423147376525
2024-02-25,3044.35229488308,0.3761018556271656,0.3760060204538618,0.30320300991467314
2024-02-26,3115.4431199938253,0.45949583893668355,0.459284238764571,0.24493774135742152
2024-02-27,3238.4308309781545,0.5531240829832715,0.5531285573329408,0.32507185110728565
2024-02-28,3308.418641943822,1.11074451626965,1.1142554379557106,0.30627422683978345
2024-02-29,3430.930800780865,0.7471416291499513,0.7475738436253984,0.32929246373010546
2024-03-01,3405.9135360853334,0.44162947444115025,0.44161443771022896,0.3245890691088127
2024-03-02,3424.554176954369,0.32209737034639857,0.32210611077656287,0.3223247013069625
2024-03-03,3435.633590749909,0.35206228616789875,0.3520540629985106,0.3380286280914415
2024-03-04,3525.8243102752954,0.6269836545169656,0.6278018169028099,0.3416824262949179
2024-03-05,3658.053123579091,1.197286227163551,1.1977141819864905,0.33434271124062365
2024-03-06,3764.007502714288,0.8884259453915392,0.8884759245830492,0.3436783435523897
2024-03-07,3820.7715686312836,0.5956099610837438,0.5959393962393561,0.30722301806863617
2024-03-08,3925.990581915336,0.6776956672460577,0.6783706115333884,0.24622209740196838
2024-03-09,3916.7829513864995,0.25804895279691004,0.2580577883833988,0.2796087283335156
2024-03-10,3922.8494649107834,0.3688957388690799,0.3689745685785202,0.28575973484048445
2024-03-11,3980.9657174790386,0.6238405745170302,0.6242273551662494,0.2805264702240719
2024-03-12,4001.083934809495,0.6254865238394262,0.6254551477293009,0.23445509024623462
2024-03-13,4015.321099963757,0.4594789305514671,0.45940589552669503,0.19780315225429115
2024-03-14,3923.939629775354,0.6578773649165506,0.657765870422873,0.29541309780985875
2024-03-15,3718.1831834243494,1.009481845692655,1.0096577228532317,0.43694010173761605
2024-03-16,3674.7059361550428,0.7220833292479845,0.7221842796879243,0.4354308742208296
2024-03-17,3578.173085128063,0.6302292496541391,0.6301395377103368,0.4413323310296173
2024-03-18,3561.773782234009,0.7216847136758253,0.7218770836170096,0.38623484310699835
2024-03-19,3317.6330999285474,1.0671608640425596,1.067089901075683,0.49675941253499156
2024-03-20,3286.913835115944,1.2657410352550742,1.2656793678079439,0.45725146914305226
2024-03-21,3510.384534249497,0.7921610923502933,0.7919748727402683,0.834040506691345
2024-03-22,3411.3694977564273,0.7793346094299418,0.7795173817719501,0.7847230370158043
2024-03-23,3363.8472561409285,0.5017404514572362,0.5016865911642937,0.784921138559724
2024-03-24,3372.9122692971096,0.4973085451829184,0.4972970093019891,0.7803579537743364
2024-03-25,3516.0086449406535,0.5338806519589686,0.533779569239966,0.8613717218252654
2024-03-26,3612.0046445606595,0.51567531978193,0.5156941763068769,0.6580552957173229
2024-03-27,3558.385923348767,0.6123673471510477,0.6126558387910956,0.6705196101992092
2024-03-28,3553.374040274141,0.4577735879594805,0.4576391763414752,0.4767611524134541
2024-03-29,3533.481348540695,0.3493497698844957,0.34945401749467764,0.4133435776182007
2024-03-30,3519.0091769979463,0.26028081854687724,0.26028808865523956,0.39110635918475367
2024-03-31,3602.1346547376584,0.7418182477519107,0.7419722828657377,0.4071318925848651
2024-04-01,3533.9489424828143,0.5303197507198091,0.5305908043638357,0.3423801428062479
2024-04-02,3331.043313143844,0.8390100805943186,0.8398793258912748,0.4679242052593144
2024-04-03,3315.9932203620374,0.5637889945966422,0.5637397797088429,0.46902335395692313
2024-04-04,3335.9642345074194,0.5032436332430684,0.5032650775231137,0.4800168583009522
2024-04-05,3299.060825400096,0.528005532156952,0.5280510163677204,0.47948899629110986
2024-04-06,3339.3647087860263,0.28730230216105634,0.2872612316737621,0.5044558703302494
