time,mean_price,sigma_simple_r,sigma_ln_r,sigma_daily_7
2024-02-01,42343.59560430117,0.3488275043516234,0.3488793624528988,
2024-02-02,42960.88335669563,0.2898859239862787,0.28988914793040577,
2024-02-03,43000.57529552155,0.17610856445266979,0.17609036227752253,
2024-02-04,42776.86307755733,0.23938878786247308,0.23949039429816482,
2024-02-05,42637.13929574402,0.26785674316913544,0.26787073513077236,
2024-02-06,42829.99111982656,0.28749561364844967,0.28745597143271845,
2024-02-07,43180.50460841287,0.2903791266886892,0.29038481866437454,
2024-02-08,44769.509702858435,0.30865111933519895,0.3084953927537811,0.2742135694816367
2024-02-09,46641.98544263268,0.4941389972843383,0.49393334511789627,0.3680410480521663
2024-02-10,47299.24454044911,0.2571663948593387,0.25716315476765955,0.3560891781258082
2024-02-11,48061.16750406711,0.29357766373237065,0.29353615726630716,0.3179294779043326
2024-02-12,48682.04974402274,0.46994670975060704,0.4697873095385644,0.2739290809007675
2024-02-13,49571.747992946395,0.5863023171505822,0.5865767875681638,0.24562042812371465
2024-02-14,50774.04566257364,0.6104921929395994,0.6099415141742488,0.22000287973896915
2024-02-15,52034.868984134286,0.547269793098802,0.5471394418687163,0.19093929035462018
2024-02-16,51999.41276628014,0.3489291071320645,0.3489149959425405,0.16398270835567808
2024-02-17,51596.12081274508,0.4170892031945519,0.41722811330321613,0.23667527091102367
2024-02-18,51733.28753800148,0.3296300482002269,0.329622464554187,0.24423037800601405
2024-02-19,52143.62341726606,0.7183314394786638,0.7183971865397171,0.24405850905881238
2024-02-20,51890.10999405832,0.5292340435942238,0.5293022655036876,0.25295677894483903
2024-02-21,51485.612084035805,0.49215319706140764,0.49215183467273793,0.22092239229803473
2024-02-22,51563.07201725135,0.2972002350685404,0.2972639200063891,0.11186138096402952
2024-02-23,51082.17562621305,0.2472292825747957,0.24716855914752375,0.1255959749906186
2024-02-24,51138.85921119029,0.12554393969194955,0.12555079125077417,0.11927219276043152
2024-02-25,51652.88123888805,0.15941460035158983,0.15937997948691288,0.14351016814425885
2024-02-26,52336.13740315728,0.3805146539744797,0.3802303076370935,0.16521552963217054
2024-02-27,56438.7076753809,0.6583960831838045,0.658055311292341,0.5777362317665593
2024-02-28,59219.09693129135,1.181616014961011,1.1830758563337724,0.6024830000521657
2024-02-29,62054.164180046755,0.7664995954893153,0.7666573061002129,0.6060978632626238
2024-03-01,61860.139715926576,0.49805453994054816,0.49808345819134037,0.5846252925682207
2024-03-02,62015.134490368226,0.31310322995966594,0.3131290144886188,0.5807772701429794
2024-03-03,62217.85559643575,0.4044844153336048,0.404402715344911,0.5956257192694342
2024-03-04,65280.00715619024,1.2713834571515243,1.2705342530050965,0.6004156004873348
2024-03-05,66244.86323354949,1.314418116367228,1.3157018267461145,0.4649897940359316
2024-03-06,66017.07835453689,0.7497209126761503,0.7498690507543866,0.4417989598468027
2024-03-07,66829.26246697093,0.592463945530741,0.5925774601764675,0.3502119628231324
2024-03-08,67826.03664468827,0.8013702318493284,0.8036751514211706,0.33027202433717495
2024-03-09,68422.21679328766,0.3778241841454425,0.3778926023636777,0.32068104941167863
2024-03-10,69328.81256008643,0.6468207606255484,0.6472590021683173,0.3077029318088506
2024-03-11,70927.43584906882,0.9973968697556543,0.9973340701628487,0.153794281059947
2024-03-12,71582.2657269589,0.8921349144664408,0.8922376613292756,0.15280036097987296
2024-03-13,72623.65206698408,1.2270228708916726,1.2268645419822344,0.09095708415492258
2024-03-14,72104.97808858636,0.7420601363689303,0.7419980904657256,0.1770884125129611
2024-03-15,68502.91357962781,1.0361007515868883,1.0369716905226993,0.4685051747463908
2024-03-16,68083.73163195777,0.6243770033399445,0.6243130032806137,0.4671146307839717
2024-03-17,66957.49124751012,0.554175019080469,0.5541113360176577,0.46349677530249167
2024-03-18,67571.07567071666,0.658666727847669,0.6589112000152771,0.4218585968740359
2024-03-19,64208.17200776825,0.9151729448465844,0.9151647870373125,0.49517345191332407
2024-03-20,63799.34433177347,1.0280957539159206,1.0277567647284378,0.43877014580275203
2024-03-21,66621.82044204745,0.6157314967666186,0.615718965012243,0.6314368803470237
2024-03-22,64598.717403339986,0.6177490927811445,0.6178203135912509,0.5703638607448595
2024-03-23,64488.78216099094,0.4746501846261204,0.4746212028158131,0.5721230814914124
2024-03-24,65131.93774836353,0.4446837314083853,0.44456341634896135,0.5781704692244071
2024-03-25,68270.15617882575,0.5858038479733306,0.5854698570473339,0.6884817080858106
2024-03-26,70224.04124777495,0.4620304691533657,0.4620788232020322,0.5481080970062912
2024-03-27,69666.79301224077,0.5561161674426875,0.5562876094032134,0.5516236547033052
2024-03-28,70273.21966491712,0.4518717219739529,0.45183323292622773,0.48484531368088735
2024-03-29,69943.53113205793,0.3010706689497128,0.30118118393968324,0.3870792046276575
2024-03-30,69952.60618291532,0.2249670965819105,0.22492820325035967,0.38346132635125096
2024-03-31,70447.11071634652,0.3156126466925789,0.3155848076858144,0.3848988524307896
2024-04-01,69670.85319037609,0.43037702009191503,0.4305322347350706,0.25738465648775594
2024-04-02,66342.2818339717,0.7760204454069168,0.777037094339221,0.363693725777635
2024-04-03,66063.8665828949,0.48862128483329165,0.4885256173645159,0.36469173150186796
2024-04-04,66961.9405702836,0.4867357097840182,0.48674101472760634,0.3792426986719018
2024-04-05,67480.3968796051,0.5905001296576928,0.5907993612780804,0.39360247606937954
2024-04-06,68066.96746922104,0.29734029887540175,0.2972778186159488,0.4049804871294359
2024-04-07,69422.26603517465,0.30032331168213733,0.30026131327443506,0.43523945145477566
