date,fee,c,price,liquidity
2024-02-01,42.06915149694354,0.03571287835457245,42909.72025306854,20756490312
2024-02-02,48.805561578266605,0.04127668075418224,43059.812437491884,20797989062
2024-02-03,21.75236834942002,0.013151513774996586,42907.47625661649,29144538569
2024-02-04,25.94519996818722,0.01829121639352841,42476.00944229113,25120914463
2024-02-05,37.7957054682655,0.026708163323640628,42508.023952518764,25052775046
2024-02-06,36.20951540209505,0.02600489483105703,43037.43384579878,24498375739
2024-02-07,28.992704747013647,0.02337198381737595,44165.3015796585,21544946510
2024-02-08,25.079924243936887,0.021016840226191612,45148.61618710888,20498847300
2024-02-09,37.91955393300075,0.03935370344329429,47104.83415340083,16204578395
2024-02-10,48.87184704999935,0.055930520893312775,47732.57509678802,14598065943
2024-02-11,31.533287132077863,0.02838467878914864,48165.53317158685,18476084500
2024-02-12,53.43599503763448,0.08327747217309615,50011.79644851711,10472804678
2024-02-13,89.69481994661271,0.1334069810624145,49613.03889908947,11017517673
2024-02-14,20.60568679368561,0.06725076671772508,51617.86787396602,4922465578
2024-02-15,18.53850581571574,0.05873325489761683,51895.61266175988,5057293992
2024-02-16,145.80255474419673,0.01812714416054515,52139.13691667492,128572086170
2024-02-17,109.0674189677535,0.027720981588135244,51696.41544831613,63161012092
2024-02-18,111.47519331363257,0.17960421158010612,52031.86506552661,9931615226
2024-02-19,129.8941080785041,0.20651814600056212,51802.66379403307,10086675581
2024-02-20,182.88573857767102,0.15722327040075693,52317.107112869926,18562395358
2024-02-21,186.52196386879876,0.01241995718973623,51900.39651675973,240612068734
2024-02-22,384.6532158376948,0.025529601737373203,51340.54394125602,242710161618
2024-02-23,264.9125347961424,0.018045518631869675,50777.884475122315,237787325798
2024-02-24,131.82718241956633,0.00681281856547398,51569.99098316761,311008660913
2024-02-25,191.56943084260496,0.010448318678299526,51795.2687385319,294054356324
2024-02-26,336.6873795747939,0.06831326668595655,54517.97783299353,77045056716
2024-02-27,220.5746284010273,0.07796225222160341,56983.9268548307,43260133664
2024-02-28,233.45134267197926,0.13569147245366048,62367.198334559165,25145401113
2024-02-29,182.2908399883923,0.11250544880595355,61215.96358066553,23902966848
2024-03-01,119.79757163426177,0.0584801806144527,62459.374490306036,29918055166
2024-03-02,69.19383665457335,0.03260632525133533,62067.1960607989,31090474982
2024-03-03,120.99124822237289,0.060485206039562804,63122.611161294924,29060640326
2024-03-04,134.00952875005265,0.472579443701716,68252.95485020129,3961804024
2024-03-05,349.5088060259537,0.14882042690337652,63939.891432531556,33900218206
2024-03-06,225.31290538355685,0.10317800481540607,66250.7522328439,30966805035
2024-03-07,158.4740605366945,0.07186090701016383,67093.86364549663,31075416275
2024-03-08,217.31359805256193,0.09996200938599564,68278.35706991183,30367095704
2024-03-09,133.4457186885518,0.127132352934001,68427.02213150435,14646289168
2024-03-10,3476019.171567034,0.276738733595,69051.2320333884,15802971543
2024-03-11,138.9488742115716,0.37503873383900077,72275.32265630359,5030101557
2024-03-12,177.33625654551045,0.06290394064200815,71266.6998107045,38545104204
2024-03-13,107.78501039701526,0.33266470876618337,73054.7019553979,4375426726
2024-03-14,247.68996730443945,0.09958263728727408,71238.61364654619,34014173841
2024-03-15,502.1710377193519,0.21113510461111637,69428.20723050994,32947017205
2024-03-16,251.57285749868004,0.12417406169345283,65325.103010356666,28932483132
2024-03-17,219.9729863477897,0.08924071231636502,68378.28763097769,34406466764
2024-03-18,228.45946422567064,0.09300977413647671,67471.36650178074,34515460787
2024-03-19,422.7424477659198,0.22466621377449994,62005.59277742949,27581350291
2024-03-20,372.13374770553565,0.1462325290539458,67869.50144155297,35654192143
2024-03-21,233.5452020879968,0.10125317933113057,65479.11475893086,32900594501
2024-03-22,182.00312902709427,0.08820780203686972,63605.436251240346,29861911269
2024-03-23,127.59514062310335,0.05898580487464023,64044.15758694171,31198932232
2024-03-24,138.7892048717192,0.056199887821547924,67107.70978215992,34795805502
2024-03-25,229.16940652154355,0.09082207428644831,69566.66547607142,34918653984
2024-03-26,279.5573965073552,0.05269157706803223,69910.11887401236,73240724913
2024-03-27,349.4896360577681,0.06518542974983398,69237.65390850091,74371315095
2024-03-28,257.2693157646574,0.04696150127899233,70621.25501083554,75243877591
2024-03-29,162.5067501699626,0.029570272763261227,69733.33248489711,75960659923
2024-03-30,108.65326161527344,0.020219636345291475,69667.04885724644,74310226458
2024-03-31,209.22040280962847,0.03492518433487105,71021.7381588008,82046969202
2024-04-01,288.30932905061593,0.0482396437302085,69708.8868350611,82623463140
2024-04-02,459.2627233965108,0.16412363953092077,65403.09048662326,39937767733
2024-04-03,223.02550737092997,0.07466348832562782,66086.65181524992,42411364883
2024-04-04,239.3840214852444,0.07604052190250307,68418.748961971,43929409915
2024-04-05,243.2193644066905,0.07942346898071917,67830.1145974477,42917151225
2024-04-06,96.33733618883586,0.040831708910334705,68892.14492694645,32809913702
2024-04-07,137.99578212104382,0.0323028939219639,69482.29305223832,59153462964
2024-04-08,220.8167620118744,0.07448023970965437,71732.58155361285,40404115655
2024-04-09,264.5892346671231,0.05586192958538485,69134.82325930097,65750744243
2024-04-10,271.68766966651606,0.05583120504125522,70559.59287395905,66866371744
2024-04-11,248.2286606766751,0.05078136390398306,70086.7725179647,67394180498
2024-04-12,393.85406822062436,0.09577591686636051,67165.90135761068,57915853167
2024-04-13,569.7103145887261,0.24002479877933516,63967.75669942231,34253919463
2024-04-14,451.2852144442548,0.14963862410570175,65647.88207886911,42962535427
2024-04-15,387.8110464215446,0.0925089926222,63477.87269812986,60732045131
