date,fee,c,price,liquidity
2024-02-01,724.0395484893811,0.12034437912618172,2.965424714696476,1275222278219466102
2024-02-02,659.7700536385627,0.05747699781151972,3.0060143087285414,2416550451342002211
2024-02-03,533.8455327485901,0.04743152237088335,2.960497012935693,2387586417675541968
2024-02-04,906.8769757468675,0.07780859814389579,2.9952632332773725,2458080784358634151
2024-02-05,1033.3980300635062,0.15389589788905902,3.0833291650935433,1395800997982196792
2024-02-06,1071.7939546766283,0.1721432777546104,3.3295098587075396,1245443260713500116
2024-02-07,1176.124791964297,0.1611945572613782,3.37187996786949,1450306663347900727
2024-02-08,631.0028992784867,0.08757622715935993,3.3131584893597745,1444830436672571847
2024-02-09,914.7909993452282,0.12244820961997675,3.475550859552513,1462683909346387652
2024-02-10,484.7845774186869,0.056456245666891544,3.370296383519327,1707244090375143515
2024-02-11,873.2374061850244,0.10790409006198565,3.528038374800725,1572608571631668421
2024-02-12,1339.6193379005708,0.17715728800735422,3.8190471688840146,1412335052987018972
2024-02-13,1510.8186504728078,0.1849877042915426,3.731757465258132,1543141083968636795
2024-02-14,1321.275778164553,0.1817300366685949,3.8120363832024293,1359192925002868476
2024-02-15,1229.2541479850527,0.17018276117664857,3.8589134483616405,1342104900885315615
2024-02-16,918.2654250366032,0.13674022186707369,3.6438449544560645,1284058682706165445
2024-02-17,491.4784424939139,0.057659800504093195,3.5705954768540202,1646470209074806148
2024-02-18,1078.65244938986,0.11625137991788624,3.781049698052813,1741686914140433043
2024-02-19,1329.199271557851,0.15963533493162235,3.9545138817770304,1528295657341390793
2024-02-20,3335.1873851460127,0.5053947814676638,4.0086197757686675,1203053437516637302
2024-02-21,1711.4496117729402,0.25070302896206237,3.7583006939632693,1285291509136286144
2024-02-22,1425.1666658196175,0.2142621923779503,3.633869268493837,1273586146273900399
2024-02-23,1566.397980176437,0.06038623926128229,3.5177884919697897,5048032398492394883
2024-02-24,2028.8990592697096,0.07589230207401992,3.669676578152536,5093797589595778371
2024-02-25,4355.821405287169,0.10627577033077912,3.8634066421614723,7611030399286086898
2024-02-26,6011.282604979686,0.147708331307417,3.82630859505672,7593902584004581471
2024-02-27,7871.425061597818,0.11536174946881911,3.71085913668385,12928470882170604577
2024-02-28,20146.093773373123,0.32802411902125356,3.7694442365436496,11546205327178496541
2024-02-29,11444.06312427391,1.5706653940078648,3.6992181081928774,1382720700929416108
2024-03-01,4586.5556036113885,0.0761060601367823,3.763682835388435,11338452322387600781
2024-03-02,9390.425637912138,0.15179178453481307,3.9726970817483576,11328884520749298798
2024-03-03,5655.175425750399,0.10051395491629934,3.9916090707367418,10278709308875319530
2024-03-04,12335.683739116963,0.21903353407760573,3.909831614778119,10396004370793888060
2024-03-05,13256.43518217124,2.767525064397555,4.517015481539346,822625683749871521
2024-03-06,2754.64391196439,0.34050246157463615,4.559269628479176,1382898917438309229
2024-03-07,2904.673553491381,0.30467933373833306,4.681128637044508,1608317953533124024
2024-03-08,1947.9044601109588,0.19684143628225773,4.483795743019479,1705772391893518657
2024-03-09,926.1474201120741,0.11077862348810838,4.685880800902267,1409682806885771017
2024-03-10,1468.5992047586365,0.10668331452483928,4.529780201295264,2360810283763733181
2024-03-11,4251.975470175255,0.27361925456921116,4.594480060026225,2646176290840575472
2024-03-12,4105.767822456031,0.18432816108799252,4.350424377402734,3897891524572833298
2024-03-13,3249.5913371816514,0.18561146431982395,4.411428489352467,3042476230791912587
2024-03-14,2847.831413827992,0.23018617487374868,4.196826204269449,2204283309464924859
2024-03-15,4185.818238986263,0.347677530962905,3.811674502478357,2250809306232076761
2024-03-16,3088.0309233032044,0.5085354001631572,3.540859288291835,1177874393417983099
2024-03-17,3581.2449489748283,0.2143434015963013,3.578000674082517,3224011361439702704
2024-03-18,4259.196880267623,0.2981696581443878,3.304747257409733,2868058512579749628
2024-03-19,8914.3994102155,0.5875192531461614,3.4435645761873066,2984411702798684379
2024-03-20,13463.253152020214,0.7865762250709138,3.551648122540191,3315027192654822625
2024-03-21,5203.929340604086,0.30320017655162496,3.4234849208713793,3385794506438721966
2024-03-22,9754.58500634682,0.5562917294581562,3.4138164653996292,3464008704133673566
2024-03-23,2887.0209921580563,0.15090362374553742,3.438787733242353,3765654344115871663
2024-03-24,4143.563986588457,0.1847712724731314,3.7107119574242713,4249167417730075645
2024-03-25,4443.684413349138,0.18757786041431418,3.860378873280336,4400880030256015085
2024-03-26,6692.0200301102095,0.2859568349779784,3.9245728373329913,4311748472982847917
2024-03-27,9517.596595747442,0.40949191744117225,3.666685850027252,4430349339584008894
2024-03-28,4626.397467691344,0.18270521132817383,3.7273616667225933,4787227909803998900
2024-03-29,3381.421326051421,0.13700598338930325,3.622522723996958,4733115018393287576
2024-03-30,3013.472494131996,0.1162861878072437,3.651707554154672,4949758018895182553
2024-03-31,1993.0760009857415,0.07617792087848245,3.6931017982086622,4969262850341591354
2024-04-01,3639.9322606018477,0.16358381069591976,3.4976327038583053,4342689158602148369
2024-04-02,4769.30689418567,0.29009014168965963,3.1644312956570615,3373396018612266193
2024-04-03,3823.0903341107974,0.25051604007976586,3.0584207506147876,3185101454358511282
2024-04-04,2640.5040066017173,0.1455278084747774,3.096096021694043,3763799630665124254
2024-04-05,2486.26066207589,0.1827134601705851,2.8758063205542284,2928796277307694881
2024-04-06,1624.2795043895492,0.10097741545703588,3.000771830612079,3389322471158069630
2024-04-07,2008.0440336503639,0.09658179207973729,3.1935246898027034,4246544680841276906
2024-04-08,4657.328517349599,0.20097451837050914,3.362703840954311,4612585517524485267
