date,fee,c,price,liquidity
2024-02-01,1065.7865829961981,0.032562328352154106,2301.626983239717,249017685140620549
2024-02-02,618.9578534522228,0.018850564244933206,2305.6888917456963,249591180005611565
2024-02-03,352.4923367574329,0.010779055420397535,2294.5406776635205,249180445963945442
2024-02-04,641.558742387101,0.020023646681943452,2289.1374568716747,244427565636983522
2024-02-05,645.3329206198772,0.020352619637607105,2296.392142553181,241509012724276521
2024-02-06,796.7140207237337,0.03345994599337584,2373.157328548513,178404918527286208
2024-02-07,459.1694540784876,0.029490180702419752,2423.0942499062844,115452480040270979
2024-02-08,402.8376071517879,0.025797382546877058,2421.6844621792193,115821304095105981
2024-02-09,668.0399763271852,0.040390123629385585,2487.931833242055,121032191060176503
2024-02-10,388.20983110396526,0.024138284851103944,2500.0134263923987,117403708452135720
2024-02-11,380.4028875293362,0.022073997772274076,2507.092322164559,125623390771122721
2024-02-12,785.3553248551922,0.0704774263727653,2658.502539260366,78884282707790893
2024-02-13,810.7646034327139,0.05414457334924458,2639.7702400513144,106377466828968594
2024-02-14,608.2423742174359,0.1823647976026038,2778.102684918522,23096936539146618
2024-02-15,381.1834546409732,0.0455194216502667,2824.001130648001,57517200214351726
2024-02-16,875.2771324481289,0.04452038629889148,2805.9653874077926,135468514304040488
2024-02-17,575.4372902248027,0.027405436546120782,2788.039733389303,145145863302764475
2024-02-18,693.6861599855777,0.055847292506764845,2878.6049352650157,84501173109918605
2024-02-19,656.1552747517534,0.05074711212997443,2944.433903822397,86973560831152489
2024-02-20,1635.6141037511888,0.08426283373507859,2972.523538170209,129949615804844607
2024-02-21,1641.8855059058099,0.06905062679722303,2969.4649178351196,159268176942056354
2024-02-22,1087.3965914491055,0.07579237436173353,2971.0494583425284,96072784590916224
2024-02-23,639.9454095923221,0.04736693255193845,2922.5583295836127,91217662222824482
2024-02-24,444.65327478741904,0.029440625890110518,2991.4350518076985,100792340932317584
2024-02-25,694.0340880252198,0.07030672230271424,3110.937681840697,64599797827276176
2024-02-26,748.1616886312688,0.05065945797983764,3175.8759803363105,95652433552975473
2024-02-27,1335.4554562359683,0.06957574171144629,3245.9772694821468,122967881011211877
2024-02-28,2433.5884132861715,0.15683973375071877,3385.30110192034,97338633656325860
2024-02-29,1984.4644299833544,0.11697794350581475,3345.0206488110234,107061370803806801
2024-03-01,1214.0361770014251,0.035895398573259796,3434.5060136067336,210646172532727507
2024-03-02,1301.0361245999945,0.05541410725314556,3422.6182785274887,146481455345868187
2024-03-03,1558.5263343794916,0.0787042758857688,3488.8742313919024,122367482364067274
2024-03-04,2894.372200045033,0.16229063742720862,3630.701434471622,108033515404262568
2024-03-05,5366.0472428182065,0.34379801145396954,3560.3987305786327,95476101438031316
2024-03-06,4383.527807980955,0.18404318459402857,3821.0428494075322,140639054157203076
2024-03-07,2406.061280658412,0.09215841329971407,3872.7778730236596,153127525946063499
2024-03-08,2707.467525711009,0.10115171799634184,3894.466405783243,156552092332666979
2024-03-09,1295.9758177107049,0.02746081513816159,3912.7769047964307,275380887082920624
2024-03-10,2025.965278603446,0.049255322422030054,3883.873982583865,240901293069640985
2024-03-11,4185.272337191532,0.1095664934182418,4066.7431272066633,218632869119409675
2024-03-12,3691.293192790172,0.09244464919642156,3978.665241113886,231057956244242526
2024-03-13,2811.316564427832,0.04937615999074322,4007.8353123668767,328269376757056644
2024-03-14,4480.476938890808,0.14741642902826296,3882.122375186696,178047800621328851
2024-03-15,6825.248354026035,0.22800855735097994,3739.263602439526,178676376089653777
2024-03-16,4617.852418373828,0.24230004915199435,3522.2529446938875,117211207759576650
2024-03-17,3631.4304682612287,0.10708854544434078,3643.638468504999,205050077853692806
2024-03-18,4629.256384256871,0.1455256176009887,3520.1708963700407,195696371628569179
2024-03-19,5414.640506807563,0.5415030051394387,3159.611459261102,64929907037422847
2024-03-20,6520.181776107404,0.3220592790241633,3515.1376116110014,124636597893655288
2024-03-21,3358.1657417935626,0.22587352474503164,3490.2896069571934,91854181216304264
2024-03-22,3031.1247833811226,0.1643364302885599,3333.1109372694145,116610577618528351
2024-03-23,2431.915377724202,0.12355842765829368,3332.4407374450484,124447945960331971
2024-03-24,2542.7055510526297,0.05490534078053702,3454.7714878306474,287583974062841623
2024-03-25,4629.503001610361,0.1079865503081265,3590.0312456977813,261161078029453313
2024-03-26,5073.283276879564,0.09653885431770584,3588.530680966495,320200130671759421
2024-03-27,5721.714586311378,0.10253349797432533,3499.044255513112,344332934106329246
2024-03-28,5631.315683402987,0.08361543592324071,3561.941469003658,411882073848820200
2024-03-29,4016.3260428363124,0.06515170846727916,3512.452784843207,379656438684939865
2024-03-30,3082.58267379313,0.043267965597345616,3508.233555694173,439032704192788780
2024-03-31,3535.1164916725306,0.04849580968912192,3643.3790385239668,440798595008062353
2024-04-01,5479.684832469507,0.07746830897417546,3503.413203828893,436192995917033552
2024-04-02,8226.158760394446,0.16804539084446976,3277.212672261874,312112407377309465
2024-04-03,6374.352367944874,0.11423621456752336,3313.754352706853,353805819902695741
2024-04-04,5083.840575831383,0.10280774575469606,3328.839160596934,312832989574382805
2024-04-05,4715.353769514931,0.07077481392123833,3319.699396483794,422064698961312457
2024-04-06,3268.961657381862,0.047769846353792444,3353.962314807812,431290366241964903
2024-04-07,3930.4208575056023,0.047906516255927324,3453.501409429663,509574293695565740
2024-04-08,6882.95540472342,0.08154209183047659,3695.384004940608,506822847359518934
2024-04-09,9885.932638618719,0.09116239573998372,3504.70387683498,668604225565002077
2024-04-10,9771.211312701438,0.10745988037120746,3545.269167569697,557404294373573464
