date,fee,c,price,liquidity
2024-02-01,174.30844563063147,0.1734809508961428,8.086180650643516e-13,407838086847089023554011
2024-02-02,138.05294416661792,0.11885504315837661,7.962040609448564e-13,475125926195727573699579
2024-02-03,74.30907341802222,0.05088424376032281,7.850609627800231e-13,601588734191732076194337
2024-02-04,127.34947668108971,0.06503339707371646,7.729838837221987e-13,812958486745472288394029
2024-02-05,221.253709430075,0.09052169105237291,7.771392160658001e-13,1012001961104344882030380
2024-02-06,180.63055930455099,0.14327956862952454,8.053376520487887e-13,512756085915505711073718
2024-02-07,222.3937968629469,0.21002772607143586,8.330824393341497e-13,423442956792391222189087
2024-02-08,186.44416110045773,0.07233397746297308,8.359744752690114e-13,1028970197538805272512669
2024-02-09,350.996152027634,0.14511838280673434,8.546932474948338e-13,954921460012324553107449
2024-02-10,416.30336707173683,0.1493099140865374,8.494257114180853e-13,1104209402953108498395515
2024-02-11,320.4901775605137,0.11904074718157429,8.32827275618297e-13,1076798579498588727753241
2024-02-12,291.132913941634,0.26639043359398556,8.789619363656551e-13,425481334618081263901163
2024-02-13,327.3439389347915,0.14664614409601406,8.521927648761505e-13,882587147691732815260648
2024-02-14,117.40149608890582,0.09073007808648548,8.901290636867942e-13,500597550711532152294161
2024-02-15,192.90288487605966,0.10524904832895814,8.878960698051175e-13,709957485619042619804466
2024-02-16,167.57168921188202,0.44914240180729614,9.52678665368306e-13,139519925343314303007368
2024-02-17,98.28508778606142,0.09020902226076205,9.281850073746549e-13,412774865046388791369861
2024-02-18,99.2243787661973,0.24671460808082596,9.964970861199105e-13,147054517793423016768289
2024-02-19,43.622912840492,0.11180430097740944,9.952297188314234e-13,142753691363047068041531
2024-02-20,122.57581449132091,0.27951785326747897,1.0236973223117049e-12,158198483611878920783196
2024-02-21,263.22623067545084,0.26184748429437904,9.487101903603877e-13,376709732684564950371552
2024-02-22,174.51034351457844,0.5656786118476939,9.905245779661288e-13,113138821663936217047851
2024-02-23,238.4489907904257,0.2462014145119753,9.870949059176909e-13,355810167384222543752189
2024-02-24,108.37685845531219,0.11744055912448564,9.95822335355453e-13,337536218575803392123821
2024-02-25,104.39895149556614,0.11413050626831728,9.961329017124347e-13,334525027638048687580543
2024-02-26,143.49494787560462,0.28326098474153527,1.057878068581576e-12,179773182958550444485989
2024-02-27,138.56464630214867,0.2007741291756456,1.0280335962439438e-12,248447080228204092332784
2024-02-28,245.16035602139019,0.5008214283180505,1.0095063091078512e-12,177830269475737107364106
2024-02-29,348.94365410508453,0.39598623000292926,1.0019749801227098e-12,321321397022877033419772
2024-03-01,122.60926267783152,0.08387305431372644,1.0238690826713518e-12,527316635206262093955523
2024-03-02,325.337898927347,1.13481995465212,1.09273365040367e-12,100102148673791011826907
2024-03-03,134.4336734511601,0.46470983538944755,1.0893275764898662e-12,101167220281051389231739
2024-03-04,114.21361148171803,0.28434316822169264,1.146767536021493e-12,136908444333772899228840
2024-03-05,499.116290826643,0.36898001240973116,1.0346167033875467e-12,485402518921466639945736
2024-03-06,337.3155845936481,0.6439139452012632,1.1146570380703733e-12,181105153767205264626200
2024-03-07,143.0568153352246,0.46466081867878867,1.15912187394292e-12,104376039366835280109228
2024-03-08,97.2569397772021,0.185359070713588,1.1249196268188246e-12,180567204373391410568457
2024-03-09,112.63262107717105,0.2251380462586067,1.1534741699456152e-12,170021649534009613426652
2024-03-10,127.13712431260915,0.4240626768408913,1.2290179675624982e-12,98708847667866511619971
2024-03-11,95.94479973508949,0.3220174108851749,1.2441653186285463e-12,97498044619774566122635
2024-03-12,326.5811194739597,0.771734016292968,1.1787447058060633e-12,142267734864063046969050
2024-03-13,206.78885287561485,0.355374918839191,1.2706666381624838e-12,188415835829256079387865
2024-03-14,255.7810761464622,0.3149194106048979,1.2189091873033344e-12,268519710016154445758813
2024-03-15,292.21502511214464,0.35395655877210846,1.1409858922983956e-12,282101441733889083898222
2024-03-16,320.6294352027249,0.19158776441912612,1.0416408622812399e-12,598507339409138092146703
2024-03-17,480.8666805400327,1.0662489297939275,1.0856866093048247e-12,157981670293797473594986
2024-03-18,625.2973818709588,0.3802257703877234,1.0295426341774685e-12,591583099325331401846198
2024-03-19,578.4496748243339,1.2106964898461925,9.294607711133017e-13,180887114151111331240775
2024-03-20,367.54652227761517,0.34587226784972636,1.0078173048916066e-12,386365673843473681173705
