time,mean_price,sigma_simple_r,sigma_ln_r,sigma_daily_7
2023-06-01,26922.524234473334,0.20935471771752232,0.20985351364566734,
2023-06-02,27099.090402834016,0.17214285584146055,0.17235651328975288,
2023-06-03,27221.57217366816,0.06261307674879121,0.06267608626066376,
2023-06-04,27176.423552360437,0.10854226660474216,0.10845445860575192,
2023-06-05,26513.975896596654,0.36891865062660245,0.36918260769818056,
2023-06-06,26142.826062887183,0.3615619444872856,0.36091437261404163,
2023-06-07,26714.62084438404,0.2491878103083053,0.24924953505066755,
2023-06-08,26478.214410110646,0.14266855301512513,0.14262028862973739,0.2894004087800226
2023-06-09,26520.36984148249,0.11723161467745165,0.11726062300491835,0.28231315904058824
2023-06-10,25830.65505150817,0.32679458534382777,0.32734410268224673,0.31688590350321694
2023-06-11,25853.192464864896,0.14408550836108996,0.14412416730543598,0.3201597636465023
2023-06-12,25856.84517846976,0.15302895638303934,0.15304680498649753,0.28630215684211685
2023-06-13,25974.9412992197,0.190583960534468,0.19074243724467083,0.2760220424322087
2023-06-14,25806.136848250684,0.3984513340900487,0.39960665200917667,0.19948758524220417
2023-06-15,25133.582048353037,0.19552020845808374,0.19545261729188132,0.25209049145677215
2023-06-16,25781.285146379625,0.25634093488816545,0.25631958102061125,0.34686230183884265
2023-06-17,26509.20786155382,0.3194020006586344,0.31704434907618073,0.3574262366830572
2023-06-18,26523.777443615792,0.08624777152944214,0.08634060166815308,0.35759802869379015
2023-06-19,26490.9138255192,0.21280193258631386,0.2129742840929963,0.3585980954145523
2023-06-20,27196.42847905298,0.2824673624184202,0.2822021818082478,0.39563751012488746
2023-06-21,29305.414267840297,0.4571237568885054,0.4563986538432914,0.623834330480646
2023-06-22,30101.338135620466,0.29073341692595345,0.2909451437395251,0.4965152577537331
2023-06-23,30291.9920305497,0.38481201238878454,0.38414985345207836,0.5173641382331615
2023-06-24,30567.736152543726,0.18189455179931222,0.18216110269829042,0.5253275076275182
2023-06-25,30585.199380397364,0.1090142501514272,0.10905498651756416,0.5252764874461767
2023-06-26,30209.823662525076,0.25178109380737473,0.25229101341690585,0.5585231417101706
2023-06-27,30478.840221439303,0.2120124772919832,0.21192615474732873,0.5590274252738718
2023-06-28,30244.541368306305,0.23671609957908066,0.23736263834862903,0.24697181302376778
2023-06-29,30352.218925811463,0.17530670035759527,0.17516601121786987,0.15882218988872684
2023-06-30,30572.260041448702,0.4184402553331432,0.41936681264735787,0.16074351491317088
2023-07-01,30486.64486436327,0.05993380201152582,0.05994073631648221,0.14830409042147907
2023-07-02,30536.557322083227,0.13085477958331157,0.13091956378989986,0.14890695115357686
2023-07-03,30844.531309595935,0.13800221594515105,0.13792569934727725,0.12409991571329414
2023-07-04,30975.10878306419,0.11579592133855764,0.11585865887150874,0.1147973948280896
2023-07-05,30599.098715743206,0.1337185137035934,0.13388889714523997,0.14012547394353758
2023-07-06,30514.031826005576,0.2841666908405745,0.2842247545659764,0.14243644797791333
2023-07-07,30171.905927471093,0.1441227686247687,0.14406284371839959,0.15341683226423525
2023-07-08,30227.284235929743,0.05320636165320261,0.0532163949818353,0.15531687735425118
2023-07-09,30266.737768717874,0.047281245211345115,0.047294606587084474,0.15496720772254433
2023-07-10,30234.22562190828,0.19312477107842044,0.19329339567185908,0.12301637514835782
2023-07-11,30496.150171082147,0.11698661260663414,0.11691198572337605,0.1412966031022213
2023-07-12,30570.25828000593,0.16269278009505062,0.1627164982856183,0.11582372773543735
2023-07-13,30692.322592782515,0.2868849723550589,0.28674081909280424,0.11667988403109271
2023-07-14,31008.234995511815,0.23934480063977254,0.23964841399326015,0.0785633864776196
2023-07-15,30312.72436161121,0.03845939287296437,0.038429611867935407,0.20743848396090134
2023-07-16,30279.811214279434,0.09298368044664537,0.09306242478742059,0.20756032157115906
2023-07-17,30150.830925275644,0.17377545777455605,0.17390783271383087,0.20992947600055764
2023-07-18,29945.80055793089,0.1581695483089043,0.15846509796674743,0.19898697786819902
2023-07-19,29982.52501420389,0.10364207587463126,0.10362100365845898,0.1973368320732665
2023-07-20,29967.71812232978,0.14954392683988346,0.14964092391497022,0.19059169378095053
2023-07-21,29830.248060701462,0.08815434265692708,0.08814598525487181,0.15213617278528105
2023-07-22,29881.283562720433,0.14687802260808216,0.1472057866417775,0.06147011897105156
2023-07-23,29901.846446141077,0.12718109774413763,0.12719986482206858,0.06441195829238212
2023-07-24,29411.986653981574,0.3072727428776959,0.3087676763731684,0.12432730176932194
2023-07-25,29199.104082622165,0.053551874651283894,0.05351737701941522,0.12506799851290856
2023-07-26,29317.252966570002,0.17056474792851928,0.17043649532844407,0.13306566318054835
2023-07-27,29383.659988587173,0.12393822788555081,0.12401799212903751,0.13785810478751173
2023-07-28,29272.848980767725,0.07837594836363371,0.07834659873836287,0.13733413046636506
2023-07-29,29365.434802457665,0.09475339890420452,0.09458021021072242,0.14051436189921146
2023-07-30,29327.74829697523,0.08289553329693203,0.08300060250198715,0.13853343252830766
2023-07-31,29328.86412521262,0.1197974414534224,0.11968679542987366,0.0774718425131278
2023-08-01,28985.89435290679,0.22421427105060546,0.22460785798361196,0.10366251174546111
2023-08-02,29445.511611924507,0.20056766171759594,0.2008151702915092,0.15911797823246926
2023-08-03,29186.89507010883,0.1145139283722078,0.11466119988594484,0.17180406848257557
2023-08-04,29167.84812039498,0.09691115038744348,0.09707421780980965,0.17012870610903724
2023-08-05,29057.873500994618,0.02102322500436687,0.021024906682611328,0.1684575282088757
2023-08-06,29061.838284800237,0.019745681327432468,0.019740310866802505,0.16886460681589702
